2025-10-11T01:57:54.526Z,2170,2120,2679

2025-10-11T01:57:55.074Z,2175,2121,2679

2025-10-11T01:57:55.419Z,2175,2121,2669

2025-10-11T01:57:55.836Z,2173,2110,2668

2025-10-11T01:57:56.311Z,2184,2110,2666

2025-10-11T01:57:56.815Z,2174,2108,2668

2025-10-11T01:57:57.329Z,2186,2109,2669

2025-10-11T01:57:58.089Z,2187,2107,2669

2025-10-11T01:57:58.556Z,2171,2109,2679

2025-10-11T01:57:58.863Z,2175,2109,2671

2025-10-11T01:57:59.889Z,2187,2108,2669

2025-10-11T01:58:00.238Z,2186,2107,2666

2025-10-11T01:58:00.532Z,2188,2111,2681

2025-10-11T01:58:00.911Z,2168,2121,2671

2025-10-11T01:58:01.320Z,2168,2095,2667

2025-10-11T01:58:01.832Z,2169,2124,2665

2025-10-11T01:58:02.392Z,2190,2119,2680

2025-10-11T01:58:02.891Z,2168,2093,2680

2025-10-11T01:58:03.417Z,2168,2122,2666

2025-10-11T01:58:03.881Z,2189,2120,2667

2025-10-11T01:58:04.550Z,2189,2121,2671

2025-10-11T01:58:04.903Z,2186,2106,2668

2025-10-11T01:58:05.633Z,2184,2108,2670

2025-10-11T01:58:06.018Z,2186,2110,2671

2025-10-11T01:58:06.477Z,2188,2109,2670

2025-10-11T01:58:06.992Z,2184,2109,2668

2025-10-11T01:58:07.682Z,2184,2104,2666

2025-10-11T01:58:07.858Z,2200,2119,2665

2025-10-11T01:58:08.341Z,2191,2121,2668

2025-10-11T01:58:08.840Z,2183,2105,2666

2025-10-11T01:58:09.344Z,2184,2110,2670

2025-10-11T01:58:09.853Z,2186,2109,2668

2025-10-11T01:58:10.443Z,2189,2105,2669

2025-10-11T01:58:10.851Z,2185,2109,2671

2025-10-11T01:58:11.511Z,2184,2109,2669

2025-10-11T01:58:11.953Z,2184,2110,2667

2025-10-11T01:58:12.396Z,2183,2108,2667

2025-10-11T01:58:13.038Z,2175,2110,2668

2025-10-11T01:58:13.439Z,2172,2111,2669

2025-10-11T01:58:13.855Z,2187,2109,2680

2025-10-11T01:58:14.357Z,2171,2107,2666

2025-10-11T01:58:14.856Z,2184,2107,2670

2025-10-11T01:58:15.355Z,2183,2110,2667

2025-10-11T01:58:15.857Z,2176,2109,2666

2025-10-11T01:58:16.360Z,2184,2108,2669

2025-10-11T01:58:16.860Z,2183,2109,2669

2025-10-11T01:58:17.360Z,2183,2110,2668

2025-10-11T01:58:17.860Z,2184,2109,2670

2025-10-11T01:58:18.467Z,2184,2108,2669

2025-10-11T01:58:18.876Z,2185,2110,2668

2025-10-11T01:58:19.593Z,2184,2110,2668

2025-10-11T01:58:19.898Z,2185,2108,2669

2025-10-11T01:58:20.367Z,2184,2108,2669

2025-10-11T01:58:20.984Z,2185,2108,2667

2025-10-11T01:58:21.372Z,2174,2110,2672

2025-10-11T01:58:22.062Z,2184,2111,2669

2025-10-11T01:58:22.371Z,2185,2111,2669

2025-10-11T01:58:22.879Z,2176,2108,2667

2025-10-11T01:58:23.379Z,2174,2110,2669

2025-10-11T01:58:23.877Z,2185,2106,2670

2025-10-11T01:58:24.376Z,2173,2110,2669

2025-10-11T01:58:24.888Z,2172,2109,2670

2025-10-11T01:58:25.383Z,2176,2109,2670

2025-10-11T01:58:25.884Z,2186,2109,2668

2025-10-11T01:58:26.657Z,2176,2109,2668

2025-10-11T01:58:27.170Z,2184,2110,2671

2025-10-11T01:58:27.479Z,2183,2107,2666

2025-10-11T01:58:27.893Z,2185,2105,2670

2025-10-11T01:58:28.386Z,2184,2110,2669

2025-10-11T01:58:28.910Z,2108,2105,2703

2025-10-11T01:58:29.630Z,2186,2110,2670

2025-10-11T01:58:29.942Z,2175,2108,2669

2025-10-11T01:58:30.717Z,2184,2110,2669

2025-10-11T01:58:31.035Z,2173,2119,2669

2025-10-11T01:58:31.735Z,2176,2109,2669

2025-10-11T01:58:32.007Z,2174,2111,2670

2025-10-11T01:58:32.444Z,2184,2109,2670

2025-10-11T01:58:33.166Z,2184,2108,2670

2025-10-11T01:58:33.508Z,2184,2110,2669

2025-10-11T01:58:34.191Z,2174,2109,2680

2025-10-11T01:58:34.599Z,2185,2109,2669

2025-10-11T01:58:34.907Z,2187,2107,2669

2025-10-11T01:58:35.425Z,2186,2110,2665

2025-10-11T01:58:36.225Z,2185,2109,2670

2025-10-11T01:58:36.580Z,2185,2110,2671

2025-10-11T01:58:36.958Z,2183,2110,2669

2025-10-11T01:58:37.574Z,2184,2110,2669

2025-10-11T01:58:37.978Z,2185,2110,2669

2025-10-11T01:58:38.701Z,2184,2111,2670

2025-10-11T01:58:39.065Z,2184,2109,2669

2025-10-11T01:58:39.433Z,2185,2110,2667

2025-10-11T01:58:40.131Z,2184,2107,2671

2025-10-11T01:58:40.745Z,2188,2107,2665

2025-10-11T01:58:41.163Z,2185,2111,2669

2025-10-11T01:58:41.428Z,2182,2108,2669

2025-10-11T01:58:41.963Z,2185,2110,2666

2025-10-11T01:58:42.425Z,2185,2111,2669

2025-10-11T01:58:43.100Z,2173,2111,2679

2025-10-11T01:58:43.490Z,2176,2110,2670

2025-10-11T01:58:43.930Z,2184,2109,2670

2025-10-11T01:58:44.744Z,2185,2110,2669

2025-10-11T01:58:45.162Z,2187,2111,2668

2025-10-11T01:58:45.454Z,2185,2109,2671

2025-10-11T01:58:46.238Z,2184,2108,2667

2025-10-11T01:58:46.648Z,2185,2119,2671

2025-10-11T01:58:47.279Z,2183,2109,2667

2025-10-11T01:58:47.561Z,2184,2107,2670

2025-10-11T01:58:48.005Z,2185,2109,2670

2025-10-11T01:58:48.919Z,2184,2108,2669

2025-10-11T01:58:49.244Z,2185,2110,2670

2025-10-11T01:58:49.560Z,2186,2108,2670

2025-10-11T01:58:49.964Z,2184,2110,2668

2025-10-11T01:58:50.592Z,2185,2111,2670

2025-10-11T01:58:51.036Z,2184,2110,2670

2025-10-11T01:58:51.496Z,2182,2109,2667

2025-10-11T01:58:52.120Z,2184,2109,2670

2025-10-11T01:58:52.523Z,2184,2108,2670

2025-10-11T01:58:52.960Z,2184,2108,2669

2025-10-11T01:58:53.762Z,2184,2109,2670

2025-10-11T01:58:54.159Z,2184,2109,2669

2025-10-11T01:58:54.467Z,2183,2118,2667

2025-10-11T01:58:55.086Z,2186,2108,2668

2025-10-11T01:58:55.489Z,2184,2109,2667

2025-10-11T01:58:56.134Z,2186,2107,2669

2025-10-11T01:58:56.557Z,2185,2109,2669

2025-10-11T01:58:57.068Z,2183,2111,2668

2025-10-11T01:58:57.541Z,2184,2109,2669

2025-10-11T01:58:58.156Z,2184,2110,2670

2025-10-11T01:58:58.561Z,2186,2109,2670

2025-10-11T01:58:59.278Z,2183,2110,2669

2025-10-11T01:58:59.687Z,2185,2109,2671

2025-10-11T01:59:00.099Z,2185,2110,2669

2025-10-11T01:59:00.468Z,2184,2110,2678

2025-10-11T01:59:00.970Z,2174,2110,2669

2025-10-11T01:59:01.476Z,2185,2109,2668

2025-10-11T01:59:01.970Z,2185,2110,2668

2025-10-11T01:59:02.497Z,2174,2106,2670

2025-10-11T01:59:03.050Z,2184,2111,2678

2025-10-11T01:59:03.640Z,2185,2112,2668

2025-10-11T01:59:04.033Z,2184,2111,2669

2025-10-11T01:59:04.809Z,2183,2111,2668

2025-10-11T01:59:05.422Z,2184,2108,2670

2025-10-11T01:59:05.835Z,2184,2108,2670

2025-10-11T01:59:06.033Z,2184,2109,2668

2025-10-11T01:59:06.556Z,2186,2108,2670

2025-10-11T01:59:07.162Z,2184,2111,2668

2025-10-11T01:59:07.489Z,2184,2109,2679

2025-10-11T01:59:08.174Z,2185,2109,2668

2025-10-11T01:59:08.596Z,2185,2110,2668

2025-10-11T01:59:09.238Z,2174,2110,2670

2025-10-11T01:59:09.570Z,2184,2110,2670

2025-10-11T01:59:10.059Z,2184,2108,2668

2025-10-11T01:59:10.586Z,2185,2106,2669

2025-10-11T01:59:11.039Z,2185,2110,2670

2025-10-11T01:59:11.662Z,2185,2109,2671

2025-10-11T01:59:12.179Z,2174,2108,2668

2025-10-11T01:59:12.557Z,2186,2120,2669

2025-10-11T01:59:13.008Z,2185,2112,2671

2025-10-11T01:59:13.504Z,2184,2111,2671

2025-10-11T01:59:14.005Z,2184,2108,2668

2025-10-11T01:59:14.503Z,2184,2108,2667

2025-10-11T01:59:15.007Z,2184,2111,2668

2025-10-11T01:59:15.507Z,2175,2107,2668

2025-10-11T01:59:16.005Z,2184,2108,2669

2025-10-11T01:59:16.509Z,2185,2126,2670

2025-10-11T01:59:17.013Z,2186,2111,2670

2025-10-11T01:59:17.652Z,2183,2109,2669

2025-10-11T01:59:18.045Z,2185,2109,2669

2025-10-11T01:59:18.514Z,2184,2109,2670

2025-10-11T01:59:19.035Z,2185,2111,2670

2025-10-11T01:59:19.516Z,2176,2110,2668

2025-10-11T01:59:20.316Z,2184,2107,2668

2025-10-11T01:59:20.598Z,2184,2108,2667

2025-10-11T01:59:21.030Z,2183,2109,2668

2025-10-11T01:59:21.524Z,2184,2109,2669

2025-10-11T01:59:22.037Z,2175,2111,2670

2025-10-11T01:59:22.529Z,2185,2110,2670

2025-10-11T01:59:23.079Z,2184,2108,2668

2025-10-11T01:59:23.590Z,2184,2110,2669

2025-10-11T01:59:24.105Z,2184,2109,2670

2025-10-11T01:59:24.670Z,2186,2111,2670

2025-10-11T01:59:25.500Z,2184,2110,2669

2025-10-11T01:59:25.636Z,2185,2107,2669

2025-10-11T01:59:26.108Z,2185,2111,2671

2025-10-11T01:59:26.534Z,2175,2108,2669

2025-10-11T01:59:27.159Z,2183,2106,2668

2025-10-11T01:59:27.551Z,2184,2111,2670

2025-10-11T01:59:28.174Z,2175,2109,2670

2025-10-11T01:59:28.681Z,2184,2110,2669

2025-10-11T01:59:29.077Z,2185,2108,2670

2025-10-11T01:59:29.589Z,2185,2107,2668

2025-10-11T01:59:30.512Z,2187,2109,2668

2025-10-11T01:59:30.818Z,2187,2108,2671

2025-10-11T01:59:31.434Z,2185,2110,2670

2025-10-11T01:59:31.842Z,2175,2108,2668

2025-10-11T01:59:32.147Z,2184,2109,2669

2025-10-11T01:59:32.591Z,2185,2110,2669

2025-10-11T01:59:33.376Z,2184,2109,2669

2025-10-11T01:59:33.687Z,2186,2108,2670

2025-10-11T01:59:34.089Z,2185,2110,2670

2025-10-11T01:59:34.815Z,2184,2111,2669

2025-10-11T01:59:35.101Z,2186,2107,2679

2025-10-11T01:59:35.741Z,2185,2120,2669

2025-10-11T01:59:36.149Z,2185,2109,2670

2025-10-11T01:59:36.555Z,2185,2110,2669

2025-10-11T01:59:37.232Z,2175,2108,2667

2025-10-11T01:59:37.713Z,2184,2108,2670

2025-10-11T01:59:38.306Z,2175,2110,2668

2025-10-11T01:59:38.629Z,2183,2110,2670

2025-10-11T01:59:39.120Z,2184,2111,2666

2025-10-11T01:59:39.744Z,2176,2110,2670

2025-10-11T01:59:40.342Z,2184,2109,2670

2025-10-11T01:59:40.579Z,2184,2108,2670

2025-10-11T01:59:41.306Z,2175,2110,2670

2025-10-11T01:59:41.615Z,2184,2109,2669

2025-10-11T01:59:42.371Z,2186,2111,2670

2025-10-11T01:59:42.686Z,2184,2110,2669

2025-10-11T01:59:43.106Z,2185,2109,2667

2025-10-11T01:59:43.720Z,2184,2110,2669

2025-10-11T01:59:44.133Z,2175,2109,2667

2025-10-11T01:59:44.738Z,2183,2108,2670

2025-10-11T01:59:45.153Z,2184,2110,2670

2025-10-11T01:59:45.582Z,2184,2109,2670

2025-10-11T01:59:46.255Z,2183,2111,2670

2025-10-11T01:59:46.689Z,2184,2107,2666

2025-10-11T01:59:47.088Z,2184,2107,2670

2025-10-11T01:59:48.125Z,2184,2109,2669

2025-10-11T01:59:48.535Z,2176,2109,2671

2025-10-11T01:59:48.732Z,2184,2109,2670

2025-10-11T01:59:49.093Z,2175,2107,2669

2025-10-11T01:59:49.591Z,2175,2110,2670

2025-10-11T01:59:50.089Z,2184,2109,2670

2025-10-11T01:59:50.598Z,2185,2108,2670

2025-10-11T01:59:51.242Z,2185,2110,2670

2025-10-11T01:59:52.160Z,2183,2109,2669

2025-10-11T01:59:52.265Z,2184,2109,2669

2025-10-11T01:59:52.780Z,2184,2110,2670

2025-10-11T01:59:53.247Z,2184,2109,2668

2025-10-11T01:59:53.654Z,2175,2109,2668

2025-10-11T01:59:54.423Z,2186,2110,2671

2025-10-11T01:59:55.143Z,2184,2112,2670

2025-10-11T01:59:55.504Z,2184,2109,2670

2025-10-11T01:59:55.882Z,2186,2109,2669

2025-10-11T01:59:56.297Z,2185,2110,2671

2025-10-11T01:59:56.733Z,2185,2110,2669

2025-10-11T01:59:57.164Z,2185,2109,2668

2025-10-11T01:59:57.752Z,2185,2110,2669

2025-10-11T01:59:58.307Z,2176,2109,2668

2025-10-11T01:59:58.762Z,2184,2110,2670

2025-10-11T01:59:59.298Z,2184,2110,2670

2025-10-11T01:59:59.804Z,2184,2108,2670

2025-10-11T02:00:00.309Z,2191,2094,2664

2025-10-11T02:00:01.128Z,2187,2093,2680

2025-10-11T02:00:01.386Z,2185,2108,2669

2025-10-11T02:00:01.845Z,2184,2109,2669

2025-10-11T02:00:02.159Z,2183,2108,2670

2025-10-11T02:00:02.621Z,2176,2108,2671

2025-10-11T02:00:03.383Z,2184,2109,2671

2025-10-11T02:00:03.893Z,2185,2111,2671

2025-10-11T02:00:04.206Z,2185,2109,2668

2025-10-11T02:00:04.907Z,2175,2108,2668

2025-10-11T02:00:05.521Z,2183,2110,2669

2025-10-11T02:00:05.897Z,2184,2110,2670

2025-10-11T02:00:06.233Z,2176,2110,2671

2025-10-11T02:00:06.661Z,2184,2108,2670

2025-10-11T02:00:07.244Z,2173,2108,2669

2025-10-11T02:00:07.767Z,2184,2109,2668

2025-10-11T02:00:08.295Z,2183,2107,2669

2025-10-11T02:00:08.639Z,2184,2105,2679

2025-10-11T02:00:09.320Z,2173,2103,2668

2025-10-11T02:00:09.640Z,2175,2109,2668

2025-10-11T02:00:10.359Z,2183,2109,2679

2025-10-11T02:00:10.715Z,2175,2108,2699

2025-10-11T02:00:11.541Z,2174,2110,2667

2025-10-11T02:00:12.190Z,2175,2111,2665

2025-10-11T02:00:12.597Z,2184,2108,2669

2025-10-11T02:00:12.813Z,2175,2109,2669

2025-10-11T02:00:13.201Z,2183,2108,2668

2025-10-11T02:00:13.899Z,2176,2109,2669

2025-10-11T02:00:14.338Z,2184,2109,2669

2025-10-11T02:00:14.652Z,2175,2109,2669

2025-10-11T02:00:15.371Z,2184,2108,2670

2025-10-11T02:00:15.815Z,2175,2109,2669

2025-10-11T02:00:16.391Z,2184,2110,2668

2025-10-11T02:00:16.772Z,2185,2108,2671

2025-10-11T02:00:17.206Z,2185,2109,2669

2025-10-11T02:00:17.790Z,2185,2106,2668

2025-10-11T02:00:18.624Z,2183,2109,2670

2025-10-11T02:00:18.879Z,2184,2110,2670

2025-10-11T02:00:19.247Z,2185,2108,2669

2025-10-11T02:00:19.673Z,2183,2110,2671

2025-10-11T02:00:20.382Z,2183,2109,2666

2025-10-11T02:00:20.675Z,2184,2107,2666

2025-10-11T02:00:21.407Z,2175,2109,2671

2025-10-11T02:00:21.711Z,2175,2108,2669

2025-10-11T02:00:22.325Z,2184,2109,2668

2025-10-11T02:00:22.920Z,2185,2109,2668

2025-10-11T02:00:23.323Z,2184,2109,2669

2025-10-11T02:00:23.759Z,2184,2109,2668

2025-10-11T02:00:24.669Z,2175,2109,2671

2025-10-11T02:00:24.988Z,2184,2108,2667

2025-10-11T02:00:25.499Z,2188,2106,2669

2025-10-11T02:00:25.702Z,2174,2109,2670

2025-10-11T02:00:26.424Z,2184,2106,2670

2025-10-11T02:00:26.716Z,2184,2108,2668

2025-10-11T02:00:27.191Z,2175,2109,2669

2025-10-11T02:00:27.689Z,2183,2109,2669

2025-10-11T02:00:28.187Z,2183,2110,2669

2025-10-11T02:00:28.686Z,2175,2110,2669

2025-10-11T02:00:29.308Z,2184,2108,2669

2025-10-11T02:00:29.726Z,2183,2110,2668

2025-10-11T02:00:30.190Z,2184,2110,2671

2025-10-11T02:00:30.868Z,2176,2109,2668

2025-10-11T02:00:31.356Z,2183,2109,2680

2025-10-11T02:00:31.771Z,2183,2109,2667

2025-10-11T02:00:32.198Z,2185,2109,2668

2025-10-11T02:00:32.791Z,2184,2107,2669

2025-10-11T02:00:33.208Z,2183,2109,2669

2025-10-11T02:00:33.704Z,2184,2109,2669

2025-10-11T02:00:34.203Z,2183,2110,2669

2025-10-11T02:00:34.703Z,2184,2108,2669

2025-10-11T02:00:35.205Z,2184,2110,2670

2025-10-11T02:00:35.905Z,2176,2110,2670

2025-10-11T02:00:36.605Z,2184,2109,2669

2025-10-11T02:00:36.708Z,2175,2110,2670

2025-10-11T02:00:37.485Z,2185,2108,2670

2025-10-11T02:00:37.742Z,2175,2109,2671

2025-10-11T02:00:38.429Z,2184,2110,2670

2025-10-11T02:00:38.763Z,2183,2108,2668

2025-10-11T02:00:39.221Z,2185,2109,2670

2025-10-11T02:00:39.832Z,2184,2108,2669

2025-10-11T02:00:40.237Z,2184,2110,2668

2025-10-11T02:00:40.859Z,2188,2107,2669

2025-10-11T02:00:41.313Z,2183,2106,2684

2025-10-11T02:00:41.721Z,2184,2118,2683

2025-10-11T02:00:42.336Z,2185,2108,2669

2025-10-11T02:00:42.801Z,2184,2110,2671

2025-10-11T02:00:43.225Z,2175,2138,2831

2025-10-11T02:00:43.831Z,2319,2126,2664

2025-10-11T02:00:44.244Z,2284,2188,2733

2025-10-11T02:00:44.847Z,2255,2191,2624

2025-10-11T02:00:45.265Z,2218,2248,2700

2025-10-11T02:00:45.734Z,2237,2281,2670

2025-10-11T02:00:46.287Z,2217,2237,2601

2025-10-11T02:01:05.545Z,2392,2296,2648

2025-10-11T02:01:05.899Z,2313,2232,2650

2025-10-11T02:01:06.465Z,2296,2207,2685

2025-10-11T02:01:06.871Z,2285,2203,2684

2025-10-11T02:01:07.414Z,2287,2204,2686

2025-10-11T02:01:07.794Z,2287,2204,2687

2025-10-11T02:01:08.400Z,2285,2205,2687

2025-10-11T02:01:08.851Z,2295,2205,2686

2025-10-11T02:01:09.198Z,2286,2202,2687

2025-10-11T02:01:09.761Z,2287,2205,2686

2025-10-11T02:01:10.249Z,2281,2206,2696

2025-10-11T02:01:11.047Z,2633,2217,2571

2025-10-11T02:01:11.255Z,2200,2650,2703

2025-10-11T02:01:11.715Z,2444,2096,2639

